財發機車行;屏東縣屏東市復興南路一段176號;08-7521325
國雄機車行;屏東縣屏東市棒球路258號;08-7522692
勝興機車行(屏東市);屏東縣屏東市建民路62號;08-7524164
晶陽車業股份有限公司;屏東縣屏東市和生路一段101-8號;08-7220955
隆財機車行;屏東縣屏東市海豐街86之18號;08-7367511
聖發機車行;屏東縣屏東市勝利路208號;08-7654319
壕順機車行;屏東縣屏東市廣東路94-2號;08-7220269
濟人機車行;屏東縣里港鄉里港路89號;08-7752232
永發機車行(高樹鄉);屏東縣高樹鄉興中路178號;08-7962232
生揚車業有限公司;屏東縣鹽埔鄉維新路177號;08-7933213
名成車業行;屏東縣內埔鄉東寧村南寧路187號;08-7799859
狂車族機車行;屏東縣內埔鄉中林路11-6號;08-7701351
承一機車行;屏東縣內埔鄉壽比路585-1號;08-7786555
勝發車行;屏東縣內埔鄉自強路7號;08-7790384
進吉機車行;屏東縣內埔鄉通安路98號;08-7791876
文明機車行;屏東縣萬丹鄉崙頂村崙頂路691號;08-7062302
福南機車行;屏東縣萬丹鄉寶厝村中興路二段533號;08-7770783
慶隆機車行;屏東縣萬丹鄉萬全村萬丹路一段408號;08-7773300
永新機車行(潮州鎮);屏東縣潮州鎮光復路152號;08-7883721
永詰機車行;屏東縣潮州鎮新生路22號;08-7888912
南利車業商行(丘吉珥騎士之家商);屏東縣潮州鎮光華路66號;08-7894011
國鑫車業行;屏東縣潮州鎮太平路332號;08-7896858
晶陽潮州服務中心;屏東縣潮州鎮新興路67號;08-7893522
鷺霸機車行;屏東縣潮州鎮新生路106-1號;08-7881738
三龍機車行;屏東縣萬巒鄉新隆路2號;08-7850116
敏郎機車行;屏東縣新埤鄉萬安路4號-5;08-7870185
建明機車行;屏東縣南州鄉三民路178號;08-8642335
振昇機車行;屏東縣林邊鄉和平路41-8號;08-8753531
新慶祥機車行;屏東縣林邊鄉永樂村美華路160號;08-8752327
永興機車行;屏東縣東港鎮中山路4-1號;08-8323319
豐利機車行;屏東縣東港鎮東隆街64號;08-8325083
光得輪業有限公司;屏東縣新園鄉仙吉路200號;08-8681345
雄偉車業有限公司;屏東縣新園鄉仙吉村仙吉路41號;08-8682298
龍吉機車行;屏東縣新園鄉烏龍村南興路374-1號;08-8328631
三泰輪業行;屏東縣枋寮鄉地利村臨海路25號;08-8712555
成隆機車行;屏東縣枋寮鄉安樂村中山路15號;08-8781006
豐隆輪業行;屏東縣恆春鎮中正路246號;08-8891059
立成機車行;宜蘭縣宜蘭市東港路23-8號;03-9383732
吉翔車業行;宜蘭縣宜蘭市中山路5段53號;03-9282894
利達機車工業行;宜蘭縣宜蘭市中山路2段97號;03-9327666
壯六機車行;宜蘭縣宜蘭市東港路32-35號;03-9388160
宜慶機車業行;宜蘭縣宜蘭市泰山路72-1號;03-9367479
長興機車行;宜蘭縣宜蘭市泰山路155號;03-9360211
南僑車業有限公司;宜蘭縣宜蘭市中山路3段245號;03-9323302
吉達機車行;宜蘭縣頭城鎮吉祥路86號;03-9778097
建興機車行;宜蘭縣頭城鎮青雲路3段55號;03-9771880
鴻吉機車行;宜蘭縣頭城鎮開蘭路42號;03-9771226
值光機車行;宜蘭縣礁溪鄉中山路1段92號;03-9882678
東昌機車行;宜蘭縣壯圍鄉大福路11-30號;03-9303419
益隆機車行;宜蘭縣壯圍鄉美福路64-2號;03-9331271
聯勤機車行;宜蘭縣壯圍鄉壯五路379號;03-9382649
大弘機車行;宜蘭縣員山鄉溫泉路1-31號;03-9225616
宏星機車行;宜蘭縣羅東鎮忠孝路27號;03-9562578
宏輪車業行;宜蘭縣羅東鎮中山路四段408號;03-9514888
連興機車行;宜蘭縣羅東鎮和平路37號;03-9567760
榮陽車業(股)公司;宜蘭縣羅東鎮光榮路345巷1號;039-568872
興東車業;宜蘭縣羅東鎮興東南路307號;03-9552079
泉興機車行;宜蘭縣三星鄉三星路5段39號;03-9892572
朝順機車行;宜蘭縣三星鄉三星路1段211號;03-9890257
金倫機車行;宜蘭縣五結鄉五結路2段442號;03-9505625
長進機車行;宜蘭縣五結鄉中正路2段255號;03-9658868
健全機車行;宜蘭縣五結鄉中正路2段118號;03-9658739
正芳機車行;宜蘭縣冬山鄉義成路3段518號;03-9540291
立發機車行;宜蘭縣冬山鄉冬山路1段851號;03-9593971
欣記機車行;宜蘭縣冬山鄉義成路2段352號;03-9585581
益大機車行;宜蘭縣冬山鄉冬山路323號;03-9591814
正煌機車行;宜蘭縣蘇澳鎮褔德路96號;03-9901849
安全機車行;宜蘭縣蘇澳鎮隘界路51號;03-9904546
國陽機車行;宜蘭縣蘇澳鎮中山路1段134號;03-9963766
興輪機車行;宜蘭縣蘇澳鎮中山路1段168號;03-9962481
晶晶機車行;宜蘭縣南澳鄉蘇花路2段415號;03-9981061
三統車業行;花蓮縣花蓮市中華路469~6號;038-530759
大慶機車行;花蓮縣花蓮市福建街14號;038-360819
俊達車業行;花蓮縣花蓮市中正路258之2號;038-347107
逸陽車業;花蓮縣花蓮市建國路168號;038-360439
黑人機車行;花蓮縣花蓮市福建街373號;038-327996
慶昌機車行;花蓮縣花蓮市南京街152號;038-354395
錦文輪業;花蓮縣新城鄉新城村中山路25號;038-612833
鴻輪機車行;花蓮縣新城鄉嘉里路12號;038-263812
連發車業行;花蓮縣吉安鄉宜昌村中山路二段96號;038-522278
新弘輝車業行;花蓮縣吉安鄉海岸路694號;038-421961
新生機車行;花蓮縣吉安鄉慶豐村吉安路二段333號;038-525389
榮星機車行;花蓮縣吉安鄉福興村吉安路三段33號;038-538315
宏展機車行;花蓮縣壽豐鄉中山路三段10號;038-661377
光泰車業;花蓮縣鳳林鎮中正路2段122號;038-760848
信大機車行;花蓮縣鳳林鎮中正路一段372號;038-762180
富泰機車行;花蓮縣瑞穗鄉中華路6號;038-870802
逸陽車業股份有限公司玉里聯絡處;花蓮縣玉里鎮中山路二段76號;03-8889362
興松機車行;花蓮縣玉里鎮啟模里中華路270號;038-883033
日增車行;花蓮縣富里鄉東里村大莊路163號;038-861231
永信車業行;花蓮縣富里鄉中山路185號;038-831066
信億機車行;花蓮縣富里鄉竹田村源和路16號;038-821130
三聖機車行;台東縣台東市建和里青海路3段380號;089-515880
主全機車行;台東縣台東市中華路3段220號;089-325202
主成機車行;台東縣台東市新生路376號;089-324298
全一車業行;台東縣台東市新生路213號;089-326529
全新機車行;台東縣台東市中興路4段342號;089-381593
宏星機車行;台東縣台東市傳廣路210號;089-332573
和興機車行;台東縣台東市中正路260號1樓;089-320686
東偉機車行;台東縣台東市長沙街472號;089-310259
東德車業行;台東縣台東市中興路6段756號1樓;089-380511
金昌機車行;台東縣台東市更生路146號1樓;089-325450
長興機車行;台東縣台東市建興路8號;089-513658
冠陽車業;台東縣台東市柳州街230號;089-311726
品勝機車行;台東縣台東市更生北路529號;089-224349
昶興車業商行;台東縣台東市更生路593號;089-226728
特昇機車行;台東縣台東市更生北路58號1樓;089-222197
華楠機車行;台東縣台東市中華路1段768號;089-325423
順陽車業行;台東縣台東市新生路309號;089-323358
萬煌車業行;台東縣台東市新生路261號;089-323352
聖峰機車行;台東縣台東市新生路561號;089-324896
榮盛機車行;台東縣台東市更生路441號;089-329114
樺陽車業行;台東縣台東市新生路75號1樓;089-341771
駿鑫機車商行;台東縣台東市豐榮路255號;089-320360
振發機車行;台東縣鹿野鄉中華路2段119號1樓;089-551060
盛順機車行;台東縣鹿野鄉龍田村光榮路492號;089-551899
華一機車行;台東縣鹿野鄉瑞景路1段218號;089-580126
立大機車行;台東縣關山鎮和平路152-2號;089-811312
萬豐車業行;台東縣池上鄉慶福路69號1樓;089-862458
義興機車行;台東縣池上鄉大同路28-1號;089-862490
新東輪車業行;台東縣東河鄉北源村一鄰柑桔林12號;089-891151
幸主機車行;台東縣成功鎮三民里中山路155號;089-850018
輝昌機車行;台東縣成功鎮中華路18號;089-851012
華興機車行;台東縣長濱鄉長濱村53之2號;089-831053
順風機車行;台東縣太麻里鄉泰和村太麻里街195之25號;089-781129
東豐車業行;台東縣大武鄉大武村大武街18號;089-792089
成利機車行;金門縣金城鎮民權路153號;082-325662
新敬業機車行;金門縣金城鎮東門圓環環島西路一段1-1號;082-324252
保輪商行;澎湖縣馬公市新生路4號;06-9272061
鈤立企業行;澎湖縣馬公市中華路49-1號;06-9270888
新志成機車行;澎湖縣馬公市中華路119號;06-9276556
